trip_distance,pickup_Longitude,pickup_Latitude,dropoff_Longitude,dropoff_Latitude,pickup_hour,fare_amount,shift_night
0.75,40.75065,-73.99718,40.7545,-73.98226,15,5.5,0
5.04,40.75065,-73.99718,40.76166,-73.95017,21,19.5,1
0.5,40.75065,-73.99718,40.75031,-73.99298,13,4.0,0
0.76,40.75065,-73.99718,40.75479,-73.97495,6,4.5,0
2.88,40.75065,-73.99718,40.72022,-74.00463,12,12.5,0
3.6,40.75065,-73.99718,40.70614,-74.00891,12,20.0,0
0.76,40.75065,-73.99718,40.75138,-73.99715,3,4.5,1
1.0,40.75065,-73.99718,40.75479,-73.97495,20,6.5,1
0.6,40.75065,-73.99718,40.7318,-73.98911,17,4.0,0
3.2,40.75065,-73.99718,40.76939,-73.95871,6,16.5,0
0.67,40.75065,-73.99718,40.72633,-73.97861,9,4.0,0
8.17,40.75065,-73.99718,40.6783,-73.91995,23,28.5,1
1.8,40.75065,-73.99718,40.73374,-74.00687,13,10.0,0
0.68,40.75065,-73.99718,40.75906,-73.98026,8,5.5,0
4.01,40.75065,-73.99718,40.79173,-73.94396,2,12.5,1
2.8,40.75065,-73.99718,40.7157,-73.98638,14,13.0,0
9.92,40.75065,-73.99718,40.86715,-73.9241,0,30.0,1
1.31,40.75065,-73.99718,40.75778,-73.97249,15,8.5,0
1.0,40.75065,-73.99718,40.76078,-73.97767,13,6.5,0
12.52,40.75065,-73.99718,40.86804,-73.90006,0,47.0,1
6.59,40.75065,-73.99718,40.83076,-73.93619,1,22.5,1
2.1,40.75065,-73.99718,40.75859,-73.96793,13,11.0,0
2.8,40.75065,-73.99718,40.71395,-74.00764,1,10.5,1
4.0,40.75065,-73.99718,40.79173,-73.94396,11,19.0,0
2.26,40.75065,-73.99718,40.7318,-73.98911,22,9.5,1
1.05,40.75065,-73.99718,40.74515,-73.9783,23,7.0,1
0.38,40.75065,-73.99718,40.7318,-73.98911,12,4.5,0
3.0,40.75065,-73.99718,40.7763,-73.95372,23,11.5,1
1.8,40.75065,-73.99718,40.75533,-73.99311,14,10.5,0
0.47,40.75065,-73.99718,40.74187,-74.00052,16,4.5,0
0.6,40.75065,-73.99718,40.75065,-73.99718,17,5.0,0
4.4,40.75065,-73.99718,40.76931,-73.94993,13,24.0,0
0.4,40.75065,-73.99718,40.7318,-73.98911,9,3.5,0
6.07,40.75065,-73.99718,40.79857,-73.96659,9,23.5,0
1.67,40.75065,-73.99718,40.7657,-73.98706,22,9.0,1
0.8,40.75065,-73.99718,40.75906,-73.98026,14,6.0,0
0.8,40.75065,-73.99718,40.75479,-73.97495,16,6.0,0
0.6,40.75065,-73.99718,40.72633,-73.97861,6,4.5,0
2.96,40.75065,-73.99718,40.76939,-73.95871,21,12.5,1
2.17,40.75065,-73.99718,40.7559,-73.97386,13,14.0,0
2.08,40.75065,-73.99718,40.76362,-73.97244,18,13.5,1
1.2,40.75065,-73.99718,40.75221,-73.97251,5,7.0,0
0.64,40.75065,-73.99718,40.74187,-74.00052,10,7.5,0
0.8,40.75065,-73.99718,40.75533,-73.99311,0,5.0,1
1.86,40.75065,-73.99718,40.72584,-73.998,16,9.0,0
1.5,40.75065,-73.99718,40.75892,-73.97746,15,8.0,0
5.7,40.75065,-73.99718,40.81184,-73.9534,21,19.0,1
0.9,40.75065,-73.99718,40.74187,-74.00052,11,6.5,0
1.9,40.75065,-73.99718,40.75859,-73.96793,18,9.0,1
1.0,40.75065,-73.99718,40.74515,-73.9783,8,9.0,0
0.92,40.75065,-73.99718,40.75221,-73.97251,21,5.0,1
1.79,40.75065,-73.99718,40.75859,-73.96793,4,7.0,1
2.0,40.75065,-73.99718,40.76078,-73.97767,2,8.5,1
0.68,40.75065,-73.99718,40.7545,-73.98226,8,5.0,0
3.78,40.75065,-73.99718,40.7763,-73.95372,20,17.0,1
1.1,40.75065,-73.99718,40.75892,-73.97746,11,5.5,0
1.27,40.75065,-73.99718,40.72633,-73.97861,19,8.0,1
0.36,40.75065,-73.99718,40.75065,-73.99718,16,3.5,0
0.69,40.75065,-73.99718,40.74515,-73.9783,23,12.5,1
1.6,40.75065,-73.99718,40.76078,-73.97767,1,7.5,1
0.74,40.75065,-73.99718,40.7545,-73.98226,6,5.0,0
1.4,40.75065,-73.99718,40.75892,-73.97746,7,7.0,0
1.5,40.75065,-73.99718,40.7318,-73.98911,8,8.0,0
2.0,40.75065,-73.99718,40.72584,-73.998,3,9.5,1
1.36,40.75065,-73.99718,40.72584,-73.998,11,8.0,0
1.3,40.75065,-73.99718,40.75138,-73.99715,21,7.5,1
0.8,40.75065,-73.99718,40.74187,-74.00052,6,4.5,0
1.1,40.75065,-73.99718,40.75138,-73.99715,0,6.0,1
2.93,40.75065,-73.99718,40.70916,-74.00279,3,10.5,1
1.9,40.75065,-73.99718,40.72022,-74.00463,17,9.0,0
1.75,40.75065,-73.99718,40.75859,-73.96793,18,10.5,1
0.3,40.75065,-73.99718,40.75031,-73.99298,16,3.5,0
4.91,40.75065,-73.99718,40.79857,-73.96659,17,19.5,0
4.6,40.75065,-73.99718,40.79857,-73.96659,18,20.5,1
1.03,40.75065,-73.99718,40.74187,-74.00052,0,5.5,1
1.35,40.75065,-73.99718,40.75533,-73.99311,0,8.5,1
3.58,40.75065,-73.99718,40.76166,-73.95017,0,13.5,1
2.47,40.75065,-73.99718,40.7157,-73.98638,21,11.5,1
2.7,40.75065,-73.99718,40.71514,-74.00377,4,11.0,1
2.0,40.75065,-73.99718,40.75859,-73.96793,13,9.5,0
0.8,40.75065,-73.99718,40.72633,-73.97861,18,6.5,1
1.31,40.75065,-73.99718,40.7545,-73.98226,19,9.0,1
0.7,40.75065,-73.99718,40.74187,-74.00052,16,6.0,0
0.63,40.75065,-73.99718,40.75479,-73.97495,12,6.5,0
4.4,40.75065,-73.99718,40.71025,-74.01672,10,21.5,0
2.68,40.75065,-73.99718,40.76939,-73.95871,19,11.5,1
1.0,40.75065,-73.99718,40.75906,-73.98026,12,11.0,0
1.3,40.75065,-73.99718,40.75221,-73.97251,20,7.5,1
0.9,40.75065,-73.99718,40.74187,-74.00052,13,6.5,0
1.2,40.75065,-73.99718,40.7318,-73.98911,14,8.5,0
0.4,40.75065,-73.99718,40.72633,-73.97861,14,4.0,0
1.93,40.75065,-73.99718,40.7157,-73.98638,23,11.0,1
1.34,40.75065,-73.99718,40.75892,-73.97746,13,7.0,0
0.6,40.75065,-73.99718,40.74515,-73.9783,13,6.0,0
2.12,40.75065,-73.99718,40.76939,-73.95871,15,12.0,0
2.23,40.75065,-73.99718,40.71514,-74.00377,0,9.0,1
0.68,40.75065,-73.99718,40.75065,-73.99718,21,5.0,1
2.2,40.75065,-73.99718,40.75065,-73.99718,0,17.5,1
1.18,40.75065,-73.99718,40.74515,-73.9783,14,9.0,0
1.5,40.75065,-73.99718,40.75892,-73.97746,6,6.5,0
3.2,40.75065,-73.99718,40.77555,-73.99035,15,18.0,0
0.54,40.75065,-73.99718,40.75065,-73.99718,16,7.5,0
0.8,40.75065,-73.99718,40.75065,-73.99718,6,4.5,0
1.53,40.75065,-73.99718,40.76078,-73.97767,14,8.0,0
7.17,40.75065,-73.99718,40.72858,-73.94774,21,24.5,1
1.37,40.75065,-73.99718,40.74187,-74.00052,20,6.5,1
12.5,40.75065,-73.99718,40.77445,-73.87332,11,36.5,0
2.69,40.75065,-73.99718,40.76474,-73.96314,15,12.0,0
0.8,40.75065,-73.99718,40.74187,-74.00052,23,5.5,1
0.64,40.75065,-73.99718,40.75065,-73.99718,18,4.0,1
4.19,40.75065,-73.99718,40.72858,-73.94774,0,14.0,1
0.9,40.75065,-73.99718,40.74187,-74.00052,14,7.5,0
1.5,40.75065,-73.99718,40.7318,-73.98911,21,7.5,1
1.31,40.75065,-73.99718,40.75221,-73.97251,15,9.0,0
1.67,40.75065,-73.99718,40.75859,-73.96793,18,8.5,1
1.8,40.75065,-73.99718,40.75221,-73.97251,1,10.0,1
0.7,40.75065,-73.99718,40.75065,-73.99718,19,5.5,1
1.6,40.75065,-73.99718,40.72633,-73.97861,19,8.0,1
0.5,40.75065,-73.99718,40.7545,-73.98226,10,4.5,0
0.96,40.75065,-73.99718,40.75221,-73.97251,12,6.5,0
2.4,40.75065,-73.99718,40.7157,-73.98638,20,12.5,1
5.6,40.75065,-73.99718,40.67913,-73.96384,23,19.0,1
4.8,40.75065,-73.99718,40.7763,-73.95372,11,24.5,0
1.81,40.75065,-73.99718,40.72584,-73.998,11,12.0,0
4.0,40.75065,-73.99718,40.7763,-73.95372,15,17.5,0
1.0,40.75065,-73.99718,40.75906,-73.98026,19,7.5,1
0.9,40.75065,-73.99718,40.7545,-73.98226,7,5.5,0
1.6,40.75065,-73.99718,40.76474,-73.96314,15,12.0,0
0.68,40.75065,-73.99718,40.72633,-73.97861,19,5.5,1
0.59,40.75065,-73.99718,40.74515,-73.9783,23,5.0,1
0.04,40.75065,-73.99718,40.75065,-73.99718,20,2.5,1
1.2,40.75065,-73.99718,40.74515,-73.9783,4,7.0,1
0.5,40.75065,-73.99718,40.7545,-73.98226,11,4.0,0
0.4,40.75065,-73.99718,40.7545,-73.98226,14,4.0,0
1.71,40.75065,-73.99718,40.7157,-73.98638,17,9.5,0
1.33,40.75065,-73.99718,40.7559,-73.97386,13,9.0,0
0.77,40.75065,-73.99718,40.7545,-73.98226,15,4.5,0
13.37,40.75065,-73.99718,40.71648,-74.07355,18,54.0,1
0.66,40.75065,-73.99718,40.75906,-73.98026,23,4.0,1
5.57,40.75065,-73.99718,40.72858,-73.94774,22,21.5,1
0.87,40.75065,-73.99718,40.75906,-73.98026,18,7.5,1
2.7,40.75065,-73.99718,40.77555,-73.99035,12,12.0,0
8.6,40.75065,-73.99718,40.64346,-73.97611,0,31.5,1
3.07,40.75065,-73.99718,40.76939,-73.95871,16,15.0,0
3.2,40.75065,-73.99718,40.7763,-73.95372,16,12.5,0
4.27,40.75065,-73.99718,40.76931,-73.94993,18,18.5,1
0.71,40.75065,-73.99718,40.76078,-73.97767,10,5.0,0
0.8,40.75065,-73.99718,40.7545,-73.98226,6,5.0,0
0.7,40.75065,-73.99718,40.75533,-73.99311,15,7.0,0
5.0,40.75065,-73.99718,40.68259,-73.97928,0,19.0,1
1.2,40.75065,-73.99718,40.7559,-73.97386,13,6.5,0
0.68,40.75065,-73.99718,40.75031,-73.99298,14,7.5,0
1.6,40.75065,-73.99718,40.7318,-73.98911,1,7.5,1
1.37,40.75065,-73.99718,40.75138,-73.99715,16,7.5,0
1.7,40.75065,-73.99718,40.73374,-74.00687,12,10.0,0
1.0,40.75065,-73.99718,40.7559,-73.97386,21,6.0,1
3.1,40.75065,-73.99718,40.7763,-73.95372,20,13.5,1
3.2,40.75065,-73.99718,40.70824,-74.01054,20,12.5,1
1.57,40.75065,-73.99718,40.7545,-73.98226,0,10.5,1
0.9,40.75065,-73.99718,40.75065,-73.99718,17,7.0,0
1.4,40.75065,-73.99718,40.76078,-73.97767,23,8.0,1
0.8,40.75065,-73.99718,40.75221,-73.97251,2,7.0,1
2.75,40.75065,-73.99718,40.77601,-73.98269,22,11.0,1
4.86,40.75065,-73.99718,40.77238,-73.92611,19,18.0,1
2.25,40.75065,-73.99718,40.7157,-73.98638,20,16.0,1
1.01,40.75065,-73.99718,40.75479,-73.97495,11,6.5,0
1.0,40.75065,-73.99718,40.75138,-73.99715,11,6.5,0
0.83,40.75065,-73.99718,40.75065,-73.99718,10,7.0,0
0.73,40.75065,-73.99718,40.7318,-73.98911,10,6.0,0
5.63,40.75065,-73.99718,40.77238,-73.92611,21,19.5,1
2.67,40.75065,-73.99718,40.76939,-73.95871,12,12.0,0
0.67,40.75065,-73.99718,40.7545,-73.98226,18,5.0,1
1.2,40.75065,-73.99718,40.75533,-73.99311,23,8.0,1
1.84,40.75065,-73.99718,40.7157,-73.98638,19,10.5,1
2.9,40.75065,-73.99718,40.76166,-73.95017,18,12.5,1
0.7,40.75065,-73.99718,40.72633,-73.97861,18,5.5,1
0.9,40.75065,-73.99718,40.74187,-74.00052,19,5.5,1
1.4,40.75065,-73.99718,40.75533,-73.99311,18,12.5,1
1.3,40.75065,-73.99718,40.75906,-73.98026,11,6.5,0
0.8,40.75065,-73.99718,40.75031,-73.99298,22,9.0,1
0.99,40.75065,-73.99718,40.75533,-73.99311,20,6.0,1
1.5,40.75065,-73.99718,40.76078,-73.97767,15,8.5,0
0.7,40.75065,-73.99718,40.75031,-73.99298,18,7.0,1
4.8,40.75065,-73.99718,40.80245,-73.9526,23,17.0,1
1.5,40.75065,-73.99718,40.7559,-73.97386,15,8.0,0
3.7,40.75065,-73.99718,40.7763,-73.95372,20,13.0,1
1.61,40.75065,-73.99718,40.75533,-73.99311,13,11.5,0
2.8,40.75065,-73.99718,40.76939,-73.95871,10,19.5,0
0.7,40.75065,-73.99718,40.74187,-74.00052,20,5.0,1
1.5,40.75065,-73.99718,40.75533,-73.99311,8,13.0,0
9.09,40.75065,-73.99718,40.77445,-73.87332,5,26.5,0
0.5,40.75065,-73.99718,40.7318,-73.98911,21,5.0,1
2.32,40.75065,-73.99718,40.7657,-73.98706,18,10.5,1
5.43,40.75065,-73.99718,40.69463,-73.98972,11,17.5,0
2.12,40.75065,-73.99718,40.7657,-73.98706,21,11.0,1
0.85,40.75065,-73.99718,40.75138,-73.99715,12,10.5,0
0.3,40.75065,-73.99718,40.75065,-73.99718,10,5.0,0
0.9,40.75065,-73.99718,40.7545,-73.98226,22,7.5,1
0.55,40.75065,-73.99718,40.75065,-73.99718,0,4.5,1
1.3,40.75065,-73.99718,40.75138,-73.99715,10,8.0,0
1.2,40.75065,-73.99718,40.75906,-73.98026,16,7.5,0
0.87,40.75065,-73.99718,40.74515,-73.9783,18,5.5,1
1.25,40.75065,-73.99718,40.72584,-73.998,20,8.5,1
0.81,40.75065,-73.99718,40.74187,-74.00052,12,5.0,0
11.9,40.75065,-73.99718,40.88077,-73.90662,1,34.5,1
0.42,40.75065,-73.99718,40.74187,-74.00052,15,4.5,0
1.19,40.75065,-73.99718,40.73374,-74.00687,9,8.0,0
0.57,40.75065,-73.99718,40.7318,-73.98911,7,4.5,0
1.1,40.75065,-73.99718,40.7545,-73.98226,19,8.0,1
1.3,40.75065,-73.99718,40.74515,-73.9783,16,9.0,0
0.3,40.75065,-73.99718,40.75065,-73.99718,16,3.5,0
2.04,40.75065,-73.99718,40.75138,-73.99715,14,13.5,0
1.0,40.75065,-73.99718,40.7545,-73.98226,21,5.5,1
1.5,40.75065,-73.99718,40.72633,-73.97861,19,9.5,1
3.0,40.75065,-73.99718,40.72584,-73.998,16,12.5,0
1.47,40.75065,-73.99718,40.7318,-73.98911,15,6.5,0
1.27,40.75065,-73.99718,40.75533,-73.99311,13,10.5,0
1.0,40.75065,-73.99718,40.75065,-73.99718,9,7.5,0
3.5,40.75065,-73.99718,40.76931,-73.94993,23,15.5,1
0.8,40.75065,-73.99718,40.75533,-73.99311,14,7.5,0
1.31,40.75065,-73.99718,40.75533,-73.99311,16,7.0,0
1.55,40.75065,-73.99718,40.75533,-73.99311,15,14.0,0
1.0,40.75065,-73.99718,40.75906,-73.98026,19,5.5,1
3.5,40.75065,-73.99718,40.76939,-73.95871,16,13.0,0
1.13,40.75065,-73.99718,40.75138,-73.99715,11,8.5,0
6.59,40.75065,-73.99718,40.81287,-73.93739,0,21.5,1
4.1,40.75065,-73.99718,40.72858,-73.94774,19,15.0,1
0.67,40.75065,-73.99718,40.72633,-73.97861,9,5.5,0
0.6,40.75065,-73.99718,40.75221,-73.97251,23,7.0,1
1.6,40.75065,-73.99718,40.7657,-73.98706,6,7.5,0
1.15,40.75065,-73.99718,40.75533,-73.99311,15,8.5,0
0.56,40.75065,-73.99718,40.7545,-73.98226,20,7.0,1
1.4,40.75065,-73.99718,40.75533,-73.99311,1,7.5,1
0.9,40.75065,-73.99718,40.74187,-74.00052,10,6.0,0
1.83,40.75065,-73.99718,40.72584,-73.998,14,9.5,0
1.32,40.75065,-73.99718,40.75533,-73.99311,13,8.0,0
1.3,40.75065,-73.99718,40.75906,-73.98026,19,11.0,1
1.35,40.75065,-73.99718,40.72584,-73.998,18,8.0,1
1.0,40.75065,-73.99718,40.75031,-73.99298,17,9.5,0
1.4,40.75065,-73.99718,40.75778,-73.97249,9,13.0,0
1.82,40.75065,-73.99718,40.73374,-74.00687,12,8.5,0
0.3,40.75065,-73.99718,40.7545,-73.98226,11,4.5,0
0.6,40.75065,-73.99718,40.75906,-73.98026,14,4.5,0
10.3,40.75065,-73.99718,40.86715,-73.9241,19,33.0,1
0.7,40.75065,-73.99718,40.75065,-73.99718,10,12.0,0
0.67,40.75065,-73.99718,40.75221,-73.97251,0,4.5,1
0.7,40.75065,-73.99718,40.75065,-73.99718,8,6.5,0
2.0,40.75065,-73.99718,40.7657,-73.98706,14,11.0,0
1.24,40.75065,-73.99718,40.74187,-74.00052,10,7.0,0
3.63,40.75065,-73.99718,40.71025,-74.01672,19,14.0,1
0.52,40.75065,-73.99718,40.75221,-73.97251,20,4.5,1
2.87,40.75065,-73.99718,40.71683,-74.01494,8,14.5,0
3.33,40.75065,-73.99718,40.7763,-73.95372,23,15.5,1
2.78,40.75065,-73.99718,40.76939,-73.95871,7,13.5,0
1.1,40.75065,-73.99718,40.75533,-73.99311,0,7.0,1
0.9,40.75065,-73.99718,40.72633,-73.97861,22,5.0,1
0.7,40.75065,-73.99718,40.75533,-73.99311,18,5.0,1
1.46,40.75065,-73.99718,40.74515,-73.9783,0,7.0,1
1.37,40.75065,-73.99718,40.75138,-73.99715,16,9.0,0
3.8,40.75065,-73.99718,40.77601,-73.98269,19,15.0,1
0.46,40.75065,-73.99718,40.75533,-73.99311,15,4.5,0
1.9,40.75065,-73.99718,40.72022,-74.00463,14,10.0,0
1.27,40.75065,-73.99718,40.75906,-73.98026,1,6.5,1
0.7,40.75065,-73.99718,40.7318,-73.98911,16,4.5,0
0.4,40.75065,-73.99718,40.75031,-73.99298,12,4.0,0
4.1,40.75065,-73.99718,40.7763,-73.95372,7,21.5,0
0.86,40.75065,-73.99718,40.7545,-73.98226,12,5.5,0
2.58,40.75065,-73.99718,40.71395,-74.00764,21,11.0,1
5.6,40.75065,-73.99718,40.77238,-73.92611,2,20.0,1
1.5,40.75065,-73.99718,40.7318,-73.98911,18,10.5,1
1.0,40.75065,-73.99718,40.74515,-73.9783,23,6.5,1
0.47,40.75065,-73.99718,40.75221,-73.97251,15,5.5,0
0.68,40.75065,-73.99718,40.74187,-74.00052,10,4.5,0
1.6,40.75065,-73.99718,40.76362,-73.97244,11,10.0,0
1.0,40.75065,-73.99718,40.74187,-74.00052,20,6.5,1
1.1,40.75065,-73.99718,40.75533,-73.99311,1,7.0,1
0.95,40.75065,-73.99718,40.7545,-73.98226,10,8.5,0
1.3,40.75065,-73.99718,40.7545,-73.98226,21,7.0,1
11.96,40.75065,-73.99718,40.62821,-73.94627,23,40.5,1
3.8,40.75065,-73.99718,40.76166,-73.95017,22,15.5,1
0.69,40.75065,-73.99718,40.74515,-73.9783,19,5.0,1
1.5,40.75065,-73.99718,40.76362,-73.97244,7,8.5,0
2.5,40.75065,-73.99718,40.7657,-73.98706,22,10.5,1
2.32,40.75065,-73.99718,40.72022,-74.00463,12,11.0,0
0.6,40.75065,-73.99718,40.7545,-73.98226,10,6.0,0
1.8,40.75065,-73.99718,40.72633,-73.97861,19,13.0,1
1.52,40.75065,-73.99718,40.7584,-73.97203,17,8.5,0
2.8,40.75065,-73.99718,40.76939,-73.95871,0,12.5,1
5.98,40.75065,-73.99718,40.72858,-73.94774,1,22.0,1
0.3,40.75065,-73.99718,40.75065,-73.99718,22,3.0,1
1.1,40.75065,-73.99718,40.75533,-73.99311,18,8.0,1
0.68,40.75065,-73.99718,40.75065,-73.99718,14,7.0,0
1.0,40.75065,-73.99718,40.76078,-73.97767,6,5.5,0
1.63,40.75065,-73.99718,40.75533,-73.99311,21,10.0,1
8.6,40.75065,-73.99718,40.64346,-73.97611,3,27.0,1
0.8,40.75065,-73.99718,40.75221,-73.97251,19,6.0,1
0.4,40.75065,-73.99718,40.7545,-73.98226,7,5.0,0
1.2,40.75065,-73.99718,40.75917,-73.97967,9,8.0,0
0.91,40.75065,-73.99718,40.75138,-73.99715,21,7.0,1
5.2,40.75065,-73.99718,40.74482,-73.90522,0,19.0,1
1.36,40.75065,-73.99718,40.7318,-73.98911,2,6.5,1
1.59,40.75065,-73.99718,40.75533,-73.99311,21,8.5,1
1.4,40.75065,-73.99718,40.74515,-73.9783,6,7.5,0
0.7,40.75065,-73.99718,40.75221,-73.97251,12,7.5,0
1.58,40.75065,-73.99718,40.76078,-73.97767,4,7.0,1
2.13,40.75065,-73.99718,40.75533,-73.99311,2,9.0,1
0.86,40.75065,-73.99718,40.75138,-73.99715,9,6.0,0
0.76,40.75065,-73.99718,40.75065,-73.99718,9,5.5,0
0.69,40.75065,-73.99718,40.74187,-74.00052,12,4.5,0
2.72,40.75065,-73.99718,40.71514,-74.00377,21,13.0,1
2.0,40.75065,-73.99718,40.7657,-73.98706,8,10.5,0
2.11,40.75065,-73.99718,40.75533,-73.99311,2,9.5,1
1.5,40.75065,-73.99718,40.75138,-73.99715,19,8.5,1
2.6,40.75065,-73.99718,40.76474,-73.96314,15,14.5,0
1.99,40.75065,-73.99718,40.72633,-73.97861,19,10.5,1
1.07,40.75065,-73.99718,40.74187,-74.00052,0,5.5,1
2.0,40.75065,-73.99718,40.72633,-73.97861,17,10.0,0
1.05,40.75065,-73.99718,40.72584,-73.998,21,5.5,1
1.3,40.75065,-73.99718,40.72584,-73.998,0,6.5,1
3.4,40.75065,-73.99718,40.7763,-73.95372,13,19.0,0
1.42,40.75065,-73.99718,40.73374,-74.00687,8,9.0,0
1.33,40.75065,-73.99718,40.75138,-73.99715,14,11.0,0
2.2,40.75065,-73.99718,40.72633,-73.97861,1,10.0,1
0.4,40.75065,-73.99718,40.75065,-73.99718,0,3.5,1
0.9,40.75065,-73.99718,40.7545,-73.98226,12,7.0,0
1.5,40.75065,-73.99718,40.72584,-73.998,1,6.0,1
2.1,40.75065,-73.99718,40.7157,-73.98638,14,12.0,0
1.2,40.75065,-73.99718,40.75065,-73.99718,20,7.5,1
3.2,40.75065,-73.99718,40.76939,-73.95871,16,14.5,0
0.7,40.75065,-73.99718,40.74187,-74.00052,20,8.5,1
1.5,40.75065,-73.99718,40.75221,-73.97251,11,15.0,0
1.15,40.75065,-73.99718,40.7584,-73.97203,15,9.0,0
1.4,40.75065,-73.99718,40.72584,-73.998,11,8.5,0
2.7,40.75065,-73.99718,40.7157,-73.98638,23,12.0,1
1.8,40.75065,-73.99718,40.75533,-73.99311,23,10.0,1
1.67,40.75065,-73.99718,40.72584,-73.998,22,7.5,1
0.5,40.75065,-73.99718,40.72633,-73.97861,15,6.0,0
1.7,40.75065,-73.99718,40.7318,-73.98911,17,9.5,0
0.72,40.75065,-73.99718,40.72633,-73.97861,13,5.5,0
8.5,40.75065,-73.99718,40.83884,-73.94279,3,25.0,1
3.9,40.75065,-73.99718,40.79857,-73.96659,1,14.5,1
0.68,40.75065,-73.99718,40.75031,-73.99298,23,4.5,1
0.88,40.75065,-73.99718,40.7545,-73.98226,14,6.5,0
0.85,40.75065,-73.99718,40.74187,-74.00052,20,7.5,1
1.4,40.75065,-73.99718,40.75906,-73.98026,8,8.0,0
2.4,40.75065,-73.99718,40.72022,-74.00463,13,11.0,0
4.4,40.75065,-73.99718,40.70614,-74.00891,7,18.5,0
5.98,40.75065,-73.99718,40.81287,-73.93739,21,21.5,1
0.8,40.75065,-73.99718,40.75221,-73.97251,20,6.0,1
0.68,40.75065,-73.99718,40.75533,-73.99311,18,11.0,1
1.1,40.75065,-73.99718,40.76078,-73.97767,15,6.0,0
2.0,40.75065,-73.99718,40.75533,-73.99311,23,9.5,1
3.1,40.75065,-73.99718,40.76939,-73.95871,19,15.5,1
0.6,40.75065,-73.99718,40.75221,-73.97251,12,5.0,0
1.45,40.75065,-73.99718,40.73374,-74.00687,10,8.0,0
2.78,40.75065,-73.99718,40.72022,-74.00463,20,11.5,1
3.6,40.75065,-73.99718,40.7763,-73.95372,20,15.0,1
1.29,40.75065,-73.99718,40.7318,-73.98911,1,6.5,1
9.1,40.75065,-73.99718,40.77445,-73.87332,11,36.5,0
8.02,40.75065,-73.99718,40.83739,-73.92344,22,25.0,1
1.6,40.75065,-73.99718,40.76078,-73.97767,12,13.0,0
0.5,40.75065,-73.99718,40.75221,-73.97251,0,4.5,1
10.0,40.75065,-73.99718,40.77445,-73.87332,15,32.5,0
3.53,40.75065,-73.99718,40.7763,-73.95372,0,12.5,1
0.74,40.75065,-73.99718,40.75065,-73.99718,12,8.5,0
0.66,40.75065,-73.99718,40.74515,-73.9783,13,5.0,0
2.01,40.75065,-73.99718,40.76474,-73.96314,18,15.0,1
1.32,40.75065,-73.99718,40.72584,-73.998,11,7.5,0
1.93,40.75065,-73.99718,40.76078,-73.97767,19,9.5,1
1.0,40.75065,-73.99718,40.75065,-73.99718,10,6.0,0
2.34,40.75065,-73.99718,40.72633,-73.97861,22,10.0,1
0.69,40.75065,-73.99718,40.7545,-73.98226,17,4.5,0
2.43,40.75065,-73.99718,40.72022,-74.00463,18,11.5,1
1.91,40.75065,-73.99718,40.72633,-73.97861,23,8.0,1
0.58,40.75065,-73.99718,40.74515,-73.9783,20,4.5,1
0.6,40.75065,-73.99718,40.75031,-73.99298,7,5.0,0
0.6,40.75065,-73.99718,40.75221,-73.97251,20,4.5,1
1.96,40.75065,-73.99718,40.72633,-73.97861,20,10.0,1
1.0,40.75065,-73.99718,40.75533,-73.99311,1,5.5,1
0.71,40.75065,-73.99718,40.74187,-74.00052,1,5.0,1
3.41,40.75065,-73.99718,40.71025,-74.01672,4,12.5,1
1.27,40.75065,-73.99718,40.72584,-73.998,12,6.0,0
1.51,40.75065,-73.99718,40.7318,-73.98911,23,7.0,1
1.5,40.75065,-73.99718,40.75917,-73.97967,18,8.5,1
1.68,40.75065,-73.99718,40.75533,-73.99311,10,8.5,0
0.4,40.75065,-73.99718,40.75065,-73.99718,8,4.0,0
0.84,40.75065,-73.99718,40.75533,-73.99311,16,8.5,0
1.6,40.75065,-73.99718,40.75892,-73.97746,17,9.5,0
1.2,40.75065,-73.99718,40.75065,-73.99718,2,5.5,1
2.3,40.75065,-73.99718,40.72022,-74.00463,17,9.5,0
0.76,40.75065,-73.99718,40.75221,-73.97251,20,5.0,1
1.7,40.75065,-73.99718,40.7318,-73.98911,18,9.0,1
3.67,40.75065,-73.99718,40.76931,-73.94993,4,14.0,1
0.5,40.75065,-73.99718,40.7545,-73.98226,18,5.0,1
3.5,40.75065,-73.99718,40.71025,-74.01672,7,16.5,0
0.37,40.75065,-73.99718,40.75065,-73.99718,16,4.0,0
0.81,40.75065,-73.99718,40.75221,-73.97251,11,6.0,0
1.0,40.75065,-73.99718,40.75065,-73.99718,15,9.0,0
5.6,40.75065,-73.99718,40.77238,-73.92611,3,18.0,1
1.68,40.75065,-73.99718,40.75859,-73.96793,10,11.5,0
0.93,40.75065,-73.99718,40.7545,-73.98226,10,7.5,0
2.52,40.75065,-73.99718,40.76166,-73.95017,10,11.5,0
0.83,40.75065,-73.99718,40.7545,-73.98226,16,6.0,0
1.4,40.75065,-73.99718,40.72584,-73.998,18,8.5,1
2.75,40.75065,-73.99718,40.72022,-74.00463,0,12.5,1
1.72,40.75065,-73.99718,40.74187,-74.00052,23,9.0,1
0.8,40.75065,-73.99718,40.75221,-73.97251,0,6.0,1
0.6,40.75065,-73.99718,40.7318,-73.98911,13,4.5,0
4.8,40.75065,-73.99718,40.70968,-74.01284,6,16.5,0
1.32,40.75065,-73.99718,40.75221,-73.97251,19,7.5,1
